"id","company_name","group_id","legal_name","domain","email"
"13082","Ophthalmology Pearls","13082","N","ophthalmologypearls.com","ophthalmologypearls@outlook.com"
"13083","Garlington Insurance","13083","N","garlington.com","N"
"13084","Talk about International Publishing Group Chiayi Branch","13084","N","c-talk.com","N"
"13085","Indoor Pool of Leisure World of Maryland","13085","N","leisureworldmaryland.com","N"
"13086","SoftServe Inc. PPGMAGILL PTY.LTD.","13086","SoftServe Inc. PPGMAGILL PTY.LTD.","ppgmagillroyal.com","N"
"13087","Shokudoraku Curry Bread Karepan Shop","13087","N","meijimura.com","N"
"13088","Chiapas WEB","13088","N","chiapasweb.mx","N"
"13089","Developing Minds ABA Therapy Mississauga - Home Service","13089","N","developingminds.ca","N"
"13090","Wood Wakepark","13090","N","woodwakepark79.com","N"
"13091","Academia Vip","13091","N","N","N"
"13092","Empire NY Medical Care PLLC Weymin Hago MD","13092","N","empirenymedical.com","N"
"13093","Georgia Uniforms","13093","N","georgiauniforms.net","info@georgiauniforms.net"
"13094","FLUENT Cannabis","13094","N","getfluent.com","N"
"13095","Westover Family Dentistry","13095","N","westoverfamilydentistry.com","N"
"13096","Foster Libraries","13096","N","fosterlibraries.org","info@fosterlibraries.org"
"13097","N","13097","N","redsakura.com.tw","N"
"13098","Rich 'N Greens Köln","13098","N","richngreens.net","info@richngreens.com"
"13099","Golden Apple","13099","N","goldenapplenm.org","N"
"13100","Pizzazz Pottery","13100","N","pizzazzpottery.com","N"
"13101","Fioridimare","13101","N","teknosan.it","N"
"13102","Camacero","13102","N","N","N"
"13103","Rambutiken","13103","N","rambutiken.se","N"
"13104","Avane Cloud Kitchens son","13104","N","avanecloudkitchens.com","info@avaneck.com"
"13105","Patrick Henry Creative Promotions","13105","N","phcp.com","hello@phcp.com"
"13106","Moscatel de Setúbal Experience","13106","N","moscatelsetubalexperience.com","N"
"13107","Mashroom","13107","N","mashroom.com","info@mashroom.com"
"13108","Curry and Associates Inc.","13108","Curry and Associates Inc.","poynt.com","N"
"13109","Art by Lloyd","13109","N","artbylloyd.com","N"
"13110","Ebenezer Lawyers","13110","N","ebenezerlawyers.co.nz","N"
"13111","Evesham Autograss Club","13111","N","eveshamautograss.com","N"
"13112","Praxis Raitzig","13112","N","lampert-raitzig.com","N"
"13113","Takaritas Gyor","13113","City Corporation Kft.","takaritasgyor.hu","info@cc-kft.net"
"13114","Mudhumalai Forest Safari Bus Terminal","13114","N","mudumalaitigerreserve.com","N"
"13115","Kamloops Travel World","13115","N","kamloopstravelworld.com","N"
"13116","Elbphilharmonie concert box office","13116","N","elbphilharmonie.de","N"
"13117","Carolina Casa","13117","N","carolinacasa.com","ryan@carolinacasa.com"
"13118","Ready Tool","13118","N","readytool.com","N"
"13119","Underfoot Llc","13119","Underfoot Llc","underfootaz.com","N"
"13120","Business World Travel Inc.","13120","Business World Travel Inc.","N","N"
"13121","Afuego360","13121","N","afuego360.es","N"
"13122","Eazywallz","13122","N","eazywallz.es","bonjour@eazywallz.eu"
"13123","One Space by Kedasi","13123","N","N","N"
"13124","Lubbock's Breakfast House & Grill","13124","N","lubbockbreakfasthouse.com","N"
"13125","parcelLab Inc.","13125","parcelLab Inc.","N","N"
"13126","Pahang Lin Siong","13126","N","pahanglinsiong.my","N"
"13127","Elite Pro Boxing","13127","N","eliteproboxing.com","N"
"13128","Stowers. CAT","13128","Stowers Machinery Corporation","stowerscat.com","info@sotwerscat.com"
"13129","Carseldine Village Terraces by Vantage Homes","13129","N","vantagehomesqld.com.au","N"
"13130","Pizza City","13130","N","pizzacitywv.com","N"
"13131","Bestway Future","13131","N","bestwayfuture.com","N"
"13132","St. Mary's Home for Children","13132","N","N","N"
"13133","Wahlefeld","13133","N","wahlefeld.de","N"
"13134","Crown Catering Ltd.","13134","Crown Catering Ltd.","berry-blue.co.uk","N"
"13135","Sunlife Pharmacy Al-Shafi صيدلية سن لايف آل شافي","13135","N","sunlife.qa","N"
"13136","Dr. Joel A. Budin MD","13136","N","hrgimaging.com","N"
"13137","NAVIAL","13137","N","navial.com.ar","N"
"13138","Powerflow Exhausts Taunton","13138","N","powerflowexhausts.co.uk","N"
"13139","SPM Furniture","13139","N","spmfurniture.ie","admin@spmfurniture.ie"
"13140","simply out tours GmbH","13140","simply out tours GmbH","simply-out-tours.de","N"
"13141","GammaTrade USA","13141","N","gammatradeusa.com","N"
"13142","Communication Wise","13142","N","N","N"
"13143","Husqvarna Concept Store","13143","N","husqvarnaconceptstore.se","N"
"13144","Alejandro Trujillo Consultores Empresariales","13144","Alejandro Trujillo Consultores Empresariales S.A.S","atce.com.co","info@atce.com.co"
"13145","Manfe Turismo","13145","N","manfeturismo.com","N"
"13146","Township of Proviso District 209","13146","N","pths209.org","N"
"13147","Pappy'S Diner","13147","N","shadybrookfarm.com","N"
"13148","Maureen Schwartz - Reverse Mortgages","13148","N","naf.com","maureen.schwartz@naf.com"
"13149","C & B Carpets","13149","C & B Carpets & Services Inc.","cbcarpets.com","mcady@cbcarpets.com"
"13150","JAMRIMZ","13150","N","jamrimz.com","jamrimz@hotmail.com"
"13151","Visãovip Informática","13151","N","visaovip.com","N"
"13152","Monarch Laser & Wellness Centre","13152","N","monarchwellness.ca","info@monarchwellness.ca"
"13153","Le Zeppelin","13153","N","lezeppelin.fr","N"
"13154","Anarumi Tocados & Complementos","13154","N","anarumi.com","N"
"13155","Forest Family Dental-Jonathan J. Yu, D.D.S.","13155","N","cosmeticdentistrysanjose.com","N"
"13156","SB SERVICES Vijayawada","13156","N","sbservices.in","N"
"13157","Iglesia de San Juan","13157","N","arandadeduero.es","N"
"13158","Le Jardin de Romuald","13158","N","N","N"
"13159","North Georgia Staffing","13159","N","ngastaffing.com","N"
"13160","Armatis Nord - Calais","13160","N","armatis.com","N"
"13161","Muebles Cansado","13161","N","mueblescansado.net","N"
"13162","Enmech Engineering Services Limited","13162","Enmech Engineering Services Limited","enmech.co.uk","N"
"13163","Dream Home Mortgage","13163","N","dreamhomemortgage.com","N"
"13164","Geally Refrigeration","13164","DONGGUAN GEALLY REFRIGERATION TECHNOLOGY CO. LTD.","j986.net","sivan@geallyice.com"
"13165","FIRM BAPTIST AREA","13165","N","firmbaptistarea.org","N"
"13166","Ecoratio France","13166","N","ecoratio.com","N"
"13167","Antalya Turkish Cuisine","13167","N","antalyablackburn.com","N"
"13168","Adnan Kazmaoglu Mimarlik Arastirma Merkezi","13168","N","adnankazmaoglu.com","N"
"13169","American Roller Group","13169","N","americanroller.com.mx","N"
"13170","Nachhaltigkeit ingna","13170","ingna Ingenieurbüro für Nachhaltigkeit ingna GmbH","nachhaltigkeit-ingna.ch","kontakt@ingna.ch"
"13171","Restaurante Los Enebros","13171","N","restaurantelosenebros.com","N"
"13172","Flat 4 Freak LLC.","13172","Flat 4 Freak LLC.","flat4freak.com","N"
"13173","Subaru","13173","N","yamanashi-subaru.co.jp","N"
"13174","Kesztölc","13174","N","kesztolc.hu","N"
"13175","Treviso optics","13175","N","treviso.ua","N"
"13176","STEM Returners","13176","N","N","N"
"13177","Alarm Center Limited","13177","Alarm Center Limited","alarmcenternigeria.com","N"
"13178","Clinical research center","13178","N","kyoto.hosp.go.jp","N"
"13179","Stream of Praise 讚美之泉","13179","N","sop.org","info@sop.org"
"13180","Air Fleet Training","13180","N","airfleettraining.com","N"
"13181","Expo marcos","13181","N","expomarcos.com","contacto@expomarcos.com"
"13182","Nine73 Media","13182","N","nine73media.com","N"
"13183","newcare parc Schenefeld","13183","N","newcare.de","N"
"13184","Iconoglace","13184","N","iconoglace.fr","contact@iconoglace.fr"
"13185","Raw Indian Hair Vendor","13185","N","hairmaidenindia.com","N"
"13186","Birthday Party Wala","13186","N","N","N"
"13187","Bird & Bottle Inn","13187","N","N","N"
"13188","Columbia City Mill Svc.","13188","N","bellsteel.com","N"
"13189","Jh Auto Detail","13189","N","jh-autodetailing.com","jhautod@gmail.com"
"13190","Richmond Hill Pharmacy","13190","N","coastalpharmacyinc.com","N"
"13191","Score At The Top Learning Center","13191","N","scoreatthetop.com","N"
"13192","St. Anthony Park Lutheran Church","13192","N","saplc.org","office@saplc.org"
"13193","Amanah Tirta Pemalang","13193","N","airamanah.com","N"
"13194","Head to Toe First Aid Training","13194","N","headtotoefirstaid.ca","firstaid@telus.net"
"13195","Colorado Ear Care","13195","N","coloradoearcare.com","N"
"13196","FACTORY REP BLINDS","13196","N","factoryrepblinds.com","N"
"13197","Duart Castle Partnership","13197","N","duartcastle.com","giftshop@duartcastle.com"
"13198","Larmi","13198","Larmi GmbH","larmi.de","info@larmi.de"
"13199","Refúgio Paraty","13199","N","refugioparaty.com","N"
"13200","MERRYVALE VINEYARDS LLC.","13200","MERRYVALE VINEYARDS LLC.","merryvale.com","N"
"13201","Club Tarneit","13201","N","clubtarneit.com.au","N"
"13202","Vin d’Où","13202","N","vindou.be","N"
"13203","SAVS/SAMSAH Sud Seine-et-Marne Avon Antenna","13203","N","fondation-amisdelatelier.org","N"
"13204","TANZATELIER STUTTGART VAIHINGEN","13204","N","tanzatelier-stuttgart.de","N"
"13205","Cox Photography","13205","N","coxphotography.co.uk","info@coxphotography.co.uk"
"13206","Campo Noble","13206","N","concursos-camponoble.cl","N"
"13207","Groupe Sos Le Mouteau Mecs","13207","N","groupe-sos.org","N"
"13208","Blue River Cabinetry LLC.","13208","Blue River Cabinetry LLC.","bluerivercabinetry.com","N"
"13209","Ariel Door Gears","13209","Ariel Door Gears Ltd.","arieldoorgears.ie","N"
"13210","AutoNation Hyundai Mall of Georgia","13210","N","autonationhyundaimallofgeorgia.com","customer.relations@autonation.com"
"13211","Depot dog boutique","13211","N","depotdogboutique.com","N"
"13212","Tap Construtora","13212","N","tapconstrutora.com.br","comercial1@tapconstrutora.com.br"
"13213","DuBois K Richard DDS","13213","N","duboisdentistry.com","N"
"13214","GASTRONOMICUM EVENTOS","13214","N","tictactoc21.com","N"
"13215","GO 4 GAMES LLC.","13215","GO 4 GAMES LLC.","go4gamesnola.com","N"
"13216","Folio 3","13216","N","folio3.com","N"
"13217","Michael Shopfittings Ltd.","13217","Michael Shopfittings Ltd.","michaelshopfittings.co.uk","N"
"13218","Den Artisjok","13218","N","restaurantdenartisjok.be","N"
"13219","Kehilan","13219","N","kehilan.com","kehilan@aol.com"
"13220","nextwash - Dein Waschsalon in Wiesbaden Dürerplatz","13220","N","nextwash.de","N"
"13221","STECIA International","13221","N","stecia.com","N"
"13222","Gourmaison India","13222","Gourmaison Foods Pvt. Ltd.","gourmaison.in","gourmaison.in@gmail.com"
"13223","LarTech Solutions","13223","LarTech Solutions LLC.","lartechsolutionsllc.com","twalker@lartechsolutionsllc.com"
"13224","Astomysta","13224","N","N","N"
"13225","Max Cash Advance","13225","N","maxploans.com","N"
"13226","FysioExpert","13226","N","fysioexpert.nl","info@fysioexpert.nl"
"13227","TROMBLY PLUMBING & HEATING INC.","13227","TROMBLY PLUMBING & HEATING INC.","tromblyplumbing.net","N"
"13228","Gien","13228","N","gien.com","N"
"13229","IMÓVEIS YOSHIDA","13229","N","imoveisyoshida.com.br","N"
"13230","Ms. Candice T Pych","13230","N","echn.org","N"
"13231","Huebner Funeral Home","13231","N","huebnerfuneralhome.com","N"
"13232","Arthur Yann Music Forge","13232","N","arthur-yann.fr","N"
"13233","Delaware Pediatrics - Buffalo","13233","N","delawarepeds.com","N"
"13234","Akmeksan","13234","N","akmeksan.com","N"
"13235","Adeena Diagnostic Center","13235","N","adc.org.pk","N"
"13236","Gourmaison","13236","N","gourmaison.in","N"
"13237","Marcus, Larry M M.D.","13237","N","earnoseandthroatct.com","N"
"13238","Xtreme Cryo LLC.","13238","Xtreme Cryo LLC.","xtremecryo.net","N"
"13239","The Law Firm of Mike Daniels PLLC","13239","The Law Firm of Mike Daniels PLLC","mikedanielsdefense.com","mike@mikedanielsdefense.com"
"13240","Loud Bids","13240","N","loudbids.com","lisa@loudbids.com"
"13241","Psicosocial Pacheco Central","13241","N","N","N"
"13242","Rikets Flowers","13242","N","rikets.ee","N"
"13243","Pirtle Law Firm LLC.","13243","Pirtle Law Firm LLC.","N","N"
"13244","Eisch-Kafka-Electronic GmbH","13244","Eisch-Kafka-Electronic GmbH","eisch-electronic.com","N"
"13245","Angel Paws Utah","13245","N","angelpawsutah.org","N"
"13246","Nachtbrood tijd geeft smaak","13246","N","nachtbrood.org","N"
"13247","Game of Stones Treasure Hunt","13247","N","gameofstonestreasurehunt.com","N"
"13248","Roughtail Grill","13248","N","roughtailbeer.com","N"
"13249","Skippy's Gyros","13249","N","skippysgyros.net","N"
"13250","A. Weyer Elektroinstallationen","13250","N","weyer-elektro.de","N"
"13251","Magnolia Plumbing","13251","N","magnoliaplumbing.co","contact@magnoliaplumbing.co"
"13252","Projet Immigration Cap Canada - PI2C","13252","N","picapcanada.com","m.colombel@mbcinc-law.com"
"13253","Veranda Coffee Company","13253","Veranda Coffee Company","coffeeveranda.com","N"
"13254","HOWARD BROS JOINERY LTD.","13254","HOWARD BROS JOINERY LTD.","howard-bros-joinery.com","N"
"13255","Studio SAHAR&VOSK","13255","N","saharvosk.ru","N"
"13256","Espresso Milano","13256","N","espressomilano.com","N"
"13257","Spain Fine Art","13257","N","spainfineart.com","N"
"13258","Karen's and Tina's Flowers","13258","N","karensandtinasflowers.com","info@karensandtinasflowers.com"
"13259","Paul's Liquor","13259","N","paulsliquor.com.au","N"
"13260","Koch & Partner","13260","N","rae-koch-berlin.de","N"
"13261","JIT Logistics Inc.","13261","JIT Logistics Inc.","jitwhse.com","N"
"13262","RELIUS Benelux","13262","N","relius.nl","N"
"13263","HELLWEG - Die Profi-Baumärkte Hoppegarten","13263","N","hellweg.de","N"
"13264","parcelLab Inc.","13264","parcelLab Inc.","N","N"
"13265","ITS Italia","13265","ITS ITALIA S.P.","itsitalia.org","info.tv@jfk.group"
"13266","Chaat House Restaurant","13266","Slice Solutions Inc.","chaathouserestaurant.com","N"
"13267","Kestrel Aluminium","13267","Kestrel Aluminium Systems Ltd.","kestrelaluminium.co.uk","info@kestrelaluminium.co.uk"
"13268","Heftig Cidre","13268","N","heftigcidre.ch","N"
"13269","Luxzre Waterfronts Properties","13269","N","waterfrontpropertiesdubai.com","N"
"13270","Toylan Transport","13270","N","toylan.de","transporte@toylan.de"
"13271","ROBSON & FRANCIS REWINDS LIMITED","13271","ROBSON & FRANCIS REWINDS LIMITED","robsonandfrancisrewinds.co.uk","N"
"13272","Great Kiwi Yarns Queen Street Shop","13272","N","greatkiwiyarns.co.nz","N"
"13273","ALVINI Vape Shop Carrick","13273","N","alvini.ie","N"
"13274","Steinladen Itzstedt UG","13274","N","steinladen.de","N"
"13275","Malenka","13275","Malenka GmbH","malenka.de","info@malenka-emden.de"
"13276","Bike4you Cheboksary","13276","N","bike4you.ru","N"
"13277","Buchladen Ruthmann Bodenheim","13277","N","buchladen-ruthmann.de","N"
"13278","Westside Appliance Repair","13278","N","westsideappliancerepair.com","support@westsideparts.net"
"13279","Heartcraft Art Therapy","13279","N","heartcraftarttherapy.ca","N"
"13280","Regent'S College","13280","N","regents.ac.uk","N"
"13281","Amalfi Bath & Home","13281","N","amalficortinas.com.ar","ventas@amalficortinas.com.ar"
"13282","Kobe Karakara-tei","13282","N","kobe-karakara.com","N"
"13283","Herbalife","13283","Herbalife Internacional Inc.","herbalife.com.ar","pedidosargentina@herbalife.com"
"13284","Empire New York Medical Care PLLC","13284","Empire New York Medical Care PLLC | EMPIRE NY MEDICAL CARE PLLC","empirenymedical.com","N"
"13285","EnergyPower","13285","EnergyPower GmbH","energypower.de","N"
"13286","Endodontic Excellence of Reston Virginia","13286","N","endoreston.com","N"
"13287","Univ. Wisc. Oshkosh","13287","N","uwosh.edu","N"
"13288","San Isidro Deifontes","13288","San Isidro Deifontes SCA.","ecovir.com","info@sanisidrodeifontes.com"
"13289","Claimsxchange","13289","N","cxcsolutions.com","N"
"13290","WAVE SUSHI","13290","N","wavesushi.fr","wavesushi@orange.fr"
"13291","ITD","13291","N","itd.com.bd","N"
"13292","Oswal Colour Chem","13292","N","oswalcolourchem.com","N"
"13293","MONROE ROADWAYS CONTRACTORS INC.","13293","MONROE ROADWAYS CONTRACTORS INC.","monroeroadways.net","N"
"13294","Parafia Najświętszego Zbawiciela","13294","N","parafiazbawiciela.pl","N"
"13295","Careers","13295","N","careersnextgen.ca","N"
"13296","Festival Acústica","13296","N","festivalacustica.cat","N"
"13297","Opera Orchestra Of New York","13297","N","operaorchestrany.org","N"
"13298","Enhanced","13298","N","enhanced.ps","N"
"13299","Crown Hotel Port Moresby","13299","N","crownhotel.com.pg","info@crownhotel.com.pg"
"13300","Elo Medicina Fetal","13300","N","elomedicinafetal.com.br","N"
"13301","Zofia Tabisz-Mikosz photography","13301","N","zpaf.pl","N"
"13302","Sun Lit Energies","13302","N","sunlitenergies.com","N"
"13303","Speight Luther Cpa","13303","N","allriteindustries.com","N"
"13304","Mieles Don Ferro","13304","N","mielesdonferro.com","N"
"13305","R.F. Technologies Inc.","13305","R.F. Technologies Inc.","rfdrivethru.com","N"
"13306","Advanced Behavioral Care Services Center","13306","N","advancedbehavioral.com","N"
"13307","St. Mary of the Mills Parish","13307","N","stmaryslaurel.org","admin@stmaryofthemills.org"
"13308","Groninger & Company Inc.","13308","Groninger & Company Inc.","superiorunderwriters.com","N"
"13309","ETHON GMBH","13309","ETHON GMBH","ethon.com","N"
"13310","Learnsilverclay","13310","N","metalclaymagic.co.uk","info@learnsilverclay.co.uk"
"13311","Legacy Optical","13311","N","legacyoptical.com","N"
"13312","Neighborhood Escrow","13312","N","neighborhoodescrow.com","debbie@neighborhoodescrow.com"
"13313","Great Dane Music","13313","N","greatdanemusic.com","N"
"13314","Skippy's catering","13314","N","skippysgyros.net","N"
"13315","Water Lane Primary School","13315","N","waterlaneprimary.co.uk","N"
